# SentiWords v1.1 (14/03/2018)
# Copyright 2018 Trento RISE and FBK
# All rights reserved.
#
# SentiWords is distributed under the Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0) license.
# http://creativecommons.org/licenses/by-sa/3.0/
#
# For any information about SentiWords:
# https://hlt.fbk.eu/technologies/sentiwords
#
# If you use SentiWords, please cite:
# Gatti L., Guerini M. & Turchi M. "SentiWords: Deriving a High Precision and High Coverage Lexicon for Sentiment Analysis". 
# IEEE Transactions on Affective Computing 7.4 (2016): 409-421.
#
# --------------------------------------------
#
# SentiWords is based on SentiWordNet version 3.0.
# SentiWordNet website: http://sentiwordnet.isti.cnr.it/
#
# Each lemma#PoS in this file is associated with the prior polarity value computed from the scores of 
# all the SentiWordNet senses for that lemma#PoS, following the methodology described in Guerini et al. (2015). 
# Prior Polarity values are between -1 (very negative) and +1 (very positive).
#
# --------------------------------------------
#
# lemma#PoS	prior_polarity_score
sorbus_americana#n	0
sorbus_aucuparia#n	0
sorbus_domestica#n	0
sorbus_sitchensis#n	0
sorbus_torminalis#n	0
sorbus#n	0
sorcerer#n	0.19312
sorceress#n	0
sorcerise#v	0
sorcerize#v	0
sorcerous#a	-0.19821
sorcery#n	0.01752
sordid#a	-0.36100
sordidly#r	0
sordidness#n	-0.29821
sordino#n	0
sore_throat#n	-0.34088
sore-eyed#a	-0.42036
sore#a	-0.59030
sore#n	0
sorehead#n	0
sorely#r	-0.06819
soren_aabye_kierkegaard#n	0
soren_kierkegaard#n	0
soren_peter_lauritz_sorensen#n	0
soreness#n	-0.02298
sorensen#n	0
sorex_araneus#n	0
sorex_cinereus#n	0
sorex_palustris#n	0
sorex#n	0
sorgho#n	0
sorghum_bicolor#n	0
sorghum_halepense#n	0
sorghum_molasses#n	0
sorghum_vulgare_caudatum#n	0
sorghum_vulgare_rosburghii#n	0
sorghum_vulgare_technicum#n	0
sorghum#n	0
sorgo#n	0
soricidae#n	0
sororal#a	0
sorority#n	0
sorption#n	0
sorrel_tree#n	0
sorrel#a	0
sorrel#n	0.01278
sorriness#n	0.08478
sorrow#n	-0.47534
sorrow#v	-0.48626
sorrower#n	-0.07997
sorrowful#a	-0.42592
sorrowfully#r	0.05568
sorrowfulness#n	-0.43071
sorrowing#a	-0.38925
sorry#a	-0.09456
sort_of#r	0
sort_out#v	0
sort_program#n	0
sort#n	0.01044
sort#v	0.10554
sorted#a	0
sorter#n	0
sortie#n	0
sorting_algorithm#n	0
sorting_program#n	0
sorting#n	0
sortition#n	0
sorus#n	0.10554
sos#n	0
sot#n	0.12208
soteriological#a	0
soteriology#n	0
sothis#n	0
sotho#a	0
sotho#n	0
sottish#a	0.15793
sottishly#r	0.15793
sottishness#n	-0.02960
sotto_voce#r	0
sou'-east#n	0
sou'-east#r	0
sou'-sou'-east#n	0
sou'-sou'-east#r	0
sou'-sou'-west#n	0
sou'-sou'-west#r	0
sou'-west#n	0
sou'easter#n	0
sou'west#r	0
sou'wester#n	0
sou#n	0
souari_nut#n	0
souari_tree#n	0
souari#n	0
soubise#n	0
soubrette#n	0.10554
soubriquet#n	0
souchong#n	-0.39474
soudan#n	0
souffle-like#a	-0.19821
souffle#n	0
soufflot#n	0
sough#v	0
soughing#a	-0.06110
soughingly#r	0
sought_after#a	0.28394
sought-after#a	0.12208
sought#a	0.10670
souk#n	0
soul_brother#n	0
soul_food#n	0
soul_kiss#n	0
soul_mate#n	0
soul_patch#n	0.12208
soul-destroying#a	-0.25931
soul-searching#n	0
soul-stirring#a	0.08478
soul#n	0.40182
soulful#a	0.55372
soulfully#r	0.15793
soulfulness#n	-0.08901
soulless#a	-0.53945
soullessly#r	0.15793
sound_alphabet#n	0
sound_asleep#a	-0.07997
sound_barrier#n	0
sound_bite#n	0
sound_bow#n	0
sound_camera#n	0
sound_effect#n	0
sound_film#n	0
sound_hole#n	0
sound_judgement#n	0
sound_judgment#n	0
sound_law#n	0
sound_off#v	-0.34640
sound_out#v	0.10554
sound_perception#n	0
sound_pollution#n	-0.42036
sound_pressure_level#n	0.12208
sound_pressure#n	0
sound_projection#n	0.21734
sound_property#n	0
sound_ranging#n	0
sound_recording#n	0
sound_reflection#n	0
sound_reproduction#n	0
sound_spectrograph#n	0
sound_spectrum#n	0
sound_structure#n	0
sound_system#n	0
sound_truck#n	0
sound_unit#n	0
sound_wave#n	0
sound#a	0.32843
sound#n	0
sound#v	0
soundable#a	0.21734
soundboard#n	0
soundbox#n	0
sounder#n	0
sounding_board#n	0
sounding_lead#n	0
sounding_line#n	0
sounding_rocket#n	0
sounding#a	-0.00006
sounding#n	0
soundless#a	-0.17327
soundlessly#r	-0.28345
soundlessness#n	0
soundly#r	0.19229
soundman#n	0
soundness#n	0.31078
soundproof#a	0.19668
soundproof#v	0
soundtrack#n	0
soup_bowl#n	0
soup_du_jour#n	0
soup_kitchen#n	0
soup_ladle#n	0
soup_plate#n	0
soup_spoon#n	0
soup_up#v	0
soup-fin#n	0
soup-strainer#n	0
soup#n	0.54689
soup#v	0
soupcon#n	0
soupfin_shark#n	0
soupfin#n	0
soupiness#n	-0.00601
soupspoon#n	0
soupy#a	0.10670
sour_bread#n	0
sour_cherry_tree#n	0
sour_cherry#n	0
sour_cream#n	-0.19821
sour_dock#n	0
sour_fig#n	0
sour_gourd#n	0
sour_grapes#n	0.04030
sour_grass#n	0
sour_gum#n	0
sour_mash_whiskey#n	0
sour_mash#n	0
sour_milk#n	0
sour_orange#n	0.17964
sour_salt#n	-0.07997
sour-gum_family#n	0
sour-tasting#a	-0.34088
sour#a	-0.22123
sour#n	-0.22484
sour#v	-0.26269
sourball#n	0
source_book#n	0
source_code#n	0
source_language#n	0
source_materials#n	0
source_of_illumination#n	0
source_program#n	0
source#n	0
source#v	0
sourdine#n	0
sourdough_bread#n	0
sourdough#n	0
soured_cream#n	-0.19821
soured#a	-0.42036
souring#n	0
sourish#a	-0.19821
sourly#r	0.12208
sourness#n	-0.21205
sourpuss#n	-0.50572
soursop_tree#n	0
soursop#n	0
sourwood#n	0
sousa#n	0
sousaphone#n	0
souse#n	0
souse#v	0.02547
soused#a	0
sousing#n	0
souslik#n	0
sousse#n	0
soutache#n	-0.19821
soutane#n	0
south_africa#n	0
south_african_dutch#n	0
south_african_monetary_unit#n	0
south_african#a	0
south_african#n	0
south_america#n	0
south_american_bullfrog#n	0
south_american_country#n	0
south_american_indian#n	0
south_american_nation#n	0
south_american_poison_toad#n	0
south_american_sea_lion#n	0
south_american_staghorn#n	0
south_american#a	0
south_american#n	0
south_atlantic#n	0
south_australia#n	0
south_bend#n	0
south_by_east#n	0
south_by_west#n	0
south_carolina#n	0
south_carolinian#n	0
south_celestial_pole#n	0
south_china_sea#n	0
south_dakota#n	0
south_dakotan#n	0
south_dravidian#n	0
south_equatorial_current#n	0
south_frigid_zone#n	0
south_island#n	0
south_korea#n	0
south_korean_monetary_unit#n	0
south_korean_won#n	0
south_korean#a	0
south_korean#n	0
south_of_houston#n	0
south_pacific#n	0
south_platte_river#n	0
south_platte#n	0
south_pole#n	0
south_sea_islands#n	0
south_sea#n	0
south_side#n	0
south_southeast#n	0
south_southwest#n	0
south_temperate_zone#n	0
south_vietnam#n	0
south_west_africa#n	0
south_wind#n	0
south_yorkshire#n	0
south-african_yellowwood#n	0
south-central_dravidian#n	0
south-central#a	-0.06819
south-east#r	0
south-polar#a	0
south-seeking_pole#n	0
south-southeast#r	0
south-southwest#r	0
south-west#r	0
south#a	0
south#n	0
south#r	0
southbound#a	0
southeast_asia#n	0
southeast_by_east#n	0
southeast_by_south#n	0
southeast#a	0
southeast#n	0
southeast#r	0
southeaster#n	0
southeasterly#a	0
southeastern_pocket_gopher#n	0
southeastern_united_states#n	0
southeastern#a	0
southeastward#a	0
southeastward#n	0
southeastward#r	0
southeastwardly#r	0
souther#n	0
southerly#a	0
southerly#n	0
southerly#r	0
southern_arrow_wood#n	0
southern_aster#n	0
southern_baptist_convention#n	0
southern_baptist#n	0
southern_beech_fern#n	0
southern_beech#n	0
southern_blue_flag#n	0
southern_bog_lemming#n	0
southern_buckthorn#n	0
southern_cabbage_butterfly#n	0
southern_crab_apple#n	0
southern_cross#n	0
southern_cypress#n	0
southern_dewberry#n	0
southern_flounder#n	0
southern_flying_squirrel#n	0
southern_harebell#n	0
southern_hemisphere#n	0
southern_lights#n	0
southern_live_oak#n	0
southern_magnolia#n	0
southern_maidenhair#n	0.17826
southern_porgy#n	0
southern_red_cedar#n	0
southern_red_oak#n	0
southern_rhodesia#n	0
southern_scup#n	0
southern_spadefoot#n	0
southern_spatterdock#n	0
southern_tai#n	0
southern_triangle#n	0
southern_white_cedar#n	0
southern_yellow_pine#n	0
southern#a	0
southerner#n	0
southernism#n	0
southernmost#a	0
southernness#n	0
southernwood#n	0
southey#n	0
southland#n	0
southmost#a	0
southpaw#n	0
southward#a	0
southward#n	0
southward#r	0
southwards#r	0
southwest_by_south#n	0
southwest_by_west#n	0
southwest#a	0
southwest#n	0
southwest#r	0
southwester#n	0
southwesterly#a	0
southwestern_lip_fern#n	0
southwestern_toad#n	0
southwestern_united_states#n	0
southwestern_white_pine#n	0
southwestern#a	0
southwestern#n	0
southwestward#a	0
southwestward#n	0
southwestward#r	0
southwestwardly#r	0
soutine#n	0
souvenir#n	0.46410
souvlaki#n	0
souvlakia#n	0
sovereign_immunity#n	0
sovereign#a	-0.03773
sovereign#n	0
sovereignty#n	0
soviet_kgb#n	0
soviet_russia#n	0
soviet_socialist_republic#n	0
soviet_union#n	0
soviet#a	0
soviet#n	0
sovietise#v	0
sovietism#n	0
sovietize#v	0
soviets#n	0
sow_bug#n	0
sow_in#v	0
sow_one's_oats#v	0
sow_one's_wild_oats#v	0
sow_thistle#n	0
sow#n	0
sow#v	0
sowbane#n	0
sowbelly#n	0
sowbread#n	0
sower#n	0
soweto#n	0
sown#a	0
soy_flour#n	0
soy_sauce#n	0
soy#n	-0.07715
soya_bean#n	0.15728
soya_milk#n	0
soya#n	0.17964
soyabean_oil#n	0
soybean_flour#n	0
soybean_future#n	0
soybean_meal#n	0
soybean_milk#n	0
soybean_oil#n	0
soybean_plant#n	0
soybean#n	0.10435
soymilk#n	0
sozzled#a	0
spa#n	0.58898
space_age#n	0
space_bar#n	0
space_biology#n	0
space_cadet#n	-0.38925
space_capsule#n	0
space_heater#n	0
space_helmet#n	0
space_laboratory#n	0
space_lattice#n	0
space_medicine#n	0
space_needle#n	0
space_platform#n	0
space_probe#n	0
space_program#n	0
space_rocket#n	0
space_shuttle#n	0
space_station#n	0
space_travel#n	0
space_vehicle#n	0
space_walk#n	0.17826
space_writer#n	0
space-reflection_symmetry#n	0
space-time_continuum#n	0
space-time#n	0
space#n	0.48604
space#v	0.42659
spacecraft_clock_time#n	0
spacecraft_event_time#n	0
spacecraft#n	0
spaced-out#a	0
spaced#a	-0.02960
spacefaring#n	0
spaceflight#n	0
spaceman#n	0
spaceship#n	0
spacesuit#n	0
spacewalk#v	0
spacewalker#n	0
spaceward#r	0
spacewards#r	0
spacey#a	0
spacial#a	0
spacing#n	0
spaciotemporal#a	0
spacious#a	0
spaciously#r	0
spaciousness#n	0
spackle#n	0
spackling_compound#n	0
spacy#a	0
spade_bit#n	0
spade_casino#n	0
spade-like#a	0
spade-shaped#a	0
spade#n	0
spade#v	0
spadefish#n	0
spadefoot_toad#n	0
spadefoot#n	0
spadeful#n	0
spadework#n	0
spadix#n	0
spaghetti_and_meatballs#n	0
spaghetti_junction#n	0
spaghetti_sauce#n	0
spaghetti_squash#n	0
spaghetti_western#n	0
spaghetti#n	0
spaghettini#n	0
spain#n	0
spalacidae#n	0
spalax#n	-0.07997
spall#n	-0.19821
spallanzani#n	0
spallation#n	0
spam#n	0
spam#v	0
spammer#n	0
span_loading#n	0
span#n	0.16824
span#v	0
spandau#n	0
spandex#n	0
spandrel#n	0
spandril#n	0
spang#v	0.04030
spangle#n	0
spangle#v	-0.08847
spangled#a	-0.28345
spangly#a	-0.28345
spaniard#n	0
spaniel#n	0
spanish_american#n	0
spanish_armada#n	0
spanish_bayonet#n	0
spanish_broom#n	0
spanish_burgoo#n	0
spanish_capital#n	0
spanish_cedar_tree#n	0
spanish_cedar#n	0
spanish_chestnut#n	0
spanish_civil_war#n	0
spanish_dagger#n	0
spanish_elm#n	0
spanish_fly#n	0
spanish_garlic#n	0
spanish_gorse#n	0
spanish_grunt#n	0.17826
spanish_guinea#n	0
spanish_heath#n	0
spanish_inquisition#n	0
spanish_iris#n	0
spanish_lime_tree#n	0
spanish_lime#n	0
spanish_mackerel#n	0
spanish_monetary_unit#n	0
spanish_moss#n	0
spanish_needles#n	0
spanish_oak#n	0
spanish_onion#n	-0.07997
spanish_oyster_plant#n	0
spanish_paprika#n	0
spanish_people#n	0
spanish_peseta#n	0
spanish_pointer#n	0
spanish_psyllium#n	0
spanish_rice#n	0
spanish_sahara#n	0
spanish_tamarind#n	0
spanish_tea#n	0.12208
spanish_war#n	0
spanish-american_war#n	0
spanish-speaking#a	0
spanish#a	0
spanish#n	0
spank#n	0
spank#v	0
spanker#n	0
spanking#a	-0.46030
spanking#n	0
spanner#n	0
spar_buoy#n	0
spar#n	0
spar#v	0
sparaxis_tricolor#n	0
sparaxis#n	0
spare_part#n	0
spare_time#n	0.17826
spare_tire#n	0.15793
spare-time_activity#n	0
spare#a	0.09522
spare#n	0
spare#v	0.10690
sparely#r	0.12208
spareness#n	-0.12940
sparer#n	0.15199
sparerib#n	0
spareribs#n	0.32406
sparganiaceae#n	0
sparganium#n	0
sparge_pipe#n	0
sparge#n	0
sparge#v	0
sparid_fish#n	0
sparid#n	0
sparidae#n	0
sparing#a	-0.19821
sparingly#r	0
spark_advance#n	0
spark_arrester#n	0
spark_chamber#n	0
spark_coil#n	0
spark_counter#n	0
spark_gap#n	0.17964
spark_lever#n	0
spark_off#v	0
spark_plug#n	0
spark_transmitter#n	0
spark#n	0.26734
spark#v	0
sparker#n	0
sparking_plug#n	0
sparkle_metal#n	0
sparkle#n	0.56144
sparkle#v	0.54171
sparkleberry#n	0
sparkler#n	0
sparkling_water#n	0
sparkling_wine#n	0
sparkling#a	0.33776
sparkling#n	0
sparkly#a	0.37128
sparkplug_wrench#n	0
sparling#n	0
sparmannia_africana#n	0
sparmannia#n	0
sparring_match#n	0
sparring_mate#n	0
sparring_partner#n	0
sparring#n	0
sparrow_hawk#n	0
sparrow_unit#n	0
sparrow-sized#a	0.12208
sparrow#n	0
sparse#a	-0.19821
sparsely#r	0.12208
sparseness#n	-0.28345
sparsity#n	-0.28345
sparta#n	0
spartan#a	0.13664
spartan#n	0
spartina_cynosuroides#n	0
spartina_pectinmata#n	0
spartina#n	0
spartium_junceum#n	0
spartium#n	0
spasm#n	-0.49888
spasmodic_laryngitis#n	-0.38925
spasmodic#a	-0.39857
spasmodically#r	0
spasmolysis#n	-0.28345
spasmolytic#n	0
spassky#n	0
spastic_abasia#n	-0.07997
spastic_bladder#n	-0.38925
spastic_colon#n	-0.34088
spastic_paralysis#n	-0.07997
spastic#a	-0.22421
spastic#n	-0.26332
spasticity#n	-0.17327
spat#n	-0.02967
spat#v	0.01674
spatangoida#n	0
spatchcock#n	0
spatchcock#v	0
spate#n	-0.01545
spathe_flower#n	0
spathe#n	0
spathiphyllum#n	0
spatial_arrangement#n	0
spatial_property#n	0
spatial_relation#n	0
spatial#a	0
spatiality#n	0
spatially#r	0
spatiotemporal#a	0
spatter#n	0
spatter#v	0
spatterdock#n	0
spattered#a	-0.28345
spattering#n	0
spatula-shaped#a	0.17826
spatula#n	0
spatulate_leaf#n	0.17826
spatulate#a	0.17826
spavin#n	-0.19821
spavined#a	-0.19821
spawl#n	-0.19821
spawn#n	0
spawn#v	0
spawner#n	0
spay#v	0
spayed#a	0
spaying#n	0
speak_for#v	0
speak_in_tongues#v	0
speak_of_the_devil#v	0
speak_out#v	-0.38925
speak_up#v	-0.22494
speak#v	0
speakable#a	0.21734
speakeasy#n	0
speaker_identification#n	0
speaker_system#n	0
speaker_unit#n	0
speaker#n	0
speakerphone#n	0
speakership#n	0
speaking_trumpet#n	0
speaking_tube#n	0
speaking#a	0.21734
speaking#n	0.10554
spear_carrier#n	0
spear_thistle#n	0
spear_thrower#n	0
spear_up#v	0
spear-point#n	0
spear#n	0
spear#v	0
spearfish#n	0.15793
spearhead-shaped#a	0.15793
spearhead#n	0
spearhead#v	0
spearmint_oil#n	0
spearmint#n	0
spearnose_bat#n	0
spearpoint#n	0
spec#n	0
special_act#n	0
special_agent#n	0
special_air_service#n	0
special_assessment#n	0
special_branch#n	0
special_contract#n	0
special_court-martial#n	0
special_delivery#n	0
special_drawing_rights#n	0
special_education#n	-0.25931
special_effect#n	-0.01819
special_forces#n	0
special_interest#n	0
special_jury#n	0
special_k#n	0
special_olympics#n	0
special_pleading#n	-0.01023
special_relativity_theory#n	0
special_relativity#n	0
special_session#n	0
special_theory_of_relativity#n	0
special_verdict#n	-0.25931
special_weapons_and_tactics_squad#n	-0.07997
special_weapons_and_tactics_team#n	-0.07997
special#a	0.62633
special#n	0
specialisation#n	0.08411
specialise#v	0.16172
specialised#a	0
specialiser#n	0
specialism#n	0
specialist#n	0
specialistic#a	0.17703
speciality#n	0.18448
specialization#n	0.08459
specialize#v	0.26455
specialized#a	0
specializer#n	0
specially#r	0
specialness#n	0.10391
specialty_store#n	0
specialty#n	0.11382
speciate#v	0
speciation#n	0
specie#n	0
species#n	0.11239
specifiable#a	0.28394
specific_gravity#n	0
specific_heat#n	0
specific_performance#n	0
specific#a	0
specific#n	0
specifically#r	0.17826
specification#n	0.12582
specificity#n	0.05576
specified#a	0.17826
specifier#n	0.17826
specify#v	0.11631
specimen_bottle#n	0
specimen#n	0
specious_argument#n	0.21734
specious#a	-0.26426
speciously#r	0.15793
speciousness#n	-0.03118
speck#n	0
speck#v	0
specked#a	0
speckle#n	0
speckle#v	0
speckled_alder#n	0
speckled_rattlesnake#n	0
speckled_trout#n	0
speckled#a	0
speckless#a	0.21734
specs#n	0
spectacle#n	0.12353
spectacled_caiman#n	0
spectacled#a	-0.19821
spectacles#n	0
spectacular#a	0.64232
spectacular#n	0.67755
spectacularly#r	0.15793
spectate#v	0
spectator_pump#n	0
spectator_sport#n	0
spectator#n	0.12479
specter#n	0.01301
spectinomycin#n	-0.28345
spectral_color#n	0
spectral_colour#n	0
spectral#a	0.13521
spectre#n	-0.01023
spectrogram#n	0
spectrograph#n	0
spectrographic_analysis#n	0.17826
spectrographic#a	0
spectrographically#r	0
spectrometer#n	0
spectrometric#a	0
spectrometry#n	0.17826
spectrophotometer#n	0
spectroscope#n	0.12208
spectroscopic_analysis#n	0.17826
spectroscopic#a	0
spectroscopical#a	0
spectroscopy#n	0.17826
spectrum_analysis#n	0.17826
spectrum_line#n	0
spectrum#n	0
specular#a	0.28394
speculate#v	0.14460
speculation#n	-0.05681
speculative#a	-0.45948
speculatively#r	0.15793
speculativeness#n	-0.07997
speculator#n	-0.16702
speculum#n	0
speech_act#n	0
speech_communication#n	0
speech_community#n	0
speech_day#n	0
speech_defect#n	-0.28345
speech_disorder#n	-0.28345
speech_intelligibility#n	0
speech_organ#n	0
speech_pattern#n	0
speech_perception#n	0
speech_production#n	0.12208
speech_rhythm#n	0
speech_sound#n	0
speech_spectrum#n	0
speech_therapist#n	-0.07997
speech_therapy#n	-0.02386
speech-endowed#a	0.21734
speech-read#v	0
speech#n	0.17881
speechifier#n	0
speechify#v	0
speechless#a	-0.16603
speechlessly#r	0
speechlessness#n	-0.07997
speechmaker#n	0
speechmaking#n	0
speechwriter#n	0
speed_bump#n	0
speed_cop#n	0
speed_demon#n	0
speed_freak#n	0
speed_indicator#n	0
speed_limit#n	0
speed_of_light#n	0
speed_skate#n	0
speed_skate#v	0
speed_skater#n	0
speed_skating#n	0
speed_trap#n	0
speed_up#v	0
speed-reading#n	0
speed#n	0
speed#v	0
speedboat#n	0
speeder#n	0
speedily#r	0
speediness#n	0
speeding_ticket#n	0
speeding#n	0
speedometer#n	0
speedskater#n	0
speedup#n	0
speedway#n	0.24275
speedwell#n	0
speedy#a	0.17773
speer#n	0
speke#n	0
spelaeologist#n	0
spelaeology#n	0
speleologist#n	0
speleology#n	0
spell_out#v	0
spell-bound#a	0.12208
spell-checker#n	0
spell#n	0
spell#v	0
spellbind#v	0.13830
spellbinder#n	0
spellbinding#a	0.17826
spellbound#a	0.12208
spelldown#n	0
speller#n	0
spelling_bee#n	0
spelling_checker#n	0
spelling_contest#n	0
spelling#n	0.13855
spelt#n	0
spelter#n	0
spelunk#v	0
spelunker#n	0
spencer_tracy#n	0
spencer#n	0
spend_a_penny#v	0
spend-all#n	0
spend#v	0.24666
spendable#a	0
spender#n	0
spending_cut#n	0
spending_money#n	0
spending_spree#n	0.12208
spending#n	0
spendthrift_trust#n	0
spendthrift#a	-0.07997
spendthrift#n	0
spengler#n	0
spenser#n	0
spenserian_sonnet#n	0
spenserian_stanza#n	0
spent#a	0.09158
spergula_arvensis#n	0
spergula#n	0
spergularia_rubra#n	0
spergularia#n	0
sperm_bank#n	0
sperm_cell#n	0
sperm_count#n	0
sperm_oil#n	0
sperm_whale#n	0
sperm-filled#a	-0.42036
sperm#n	0
spermaceti#n	0
spermatic_cord#n	0
spermatic#a	0
spermatid#n	0
spermatocele#n	0
spermatocide#n	0
spermatocyte#n	0
spermatogenesis#n	0
spermatophyta#n	-0.07997
spermatophyte#n	0
spermatozoan#n	0
spermatozoid#n	0
spermatozoon#n	0
spermicidal#a	-0.38925
spermicide#n	0
spermophile#n	0
spermophilus#n	0
spermous#a	0
sperry#n	0
spew_out#v	0
spew#v	0
spewer#n	0
spf#n	0
sphacelate#v	0
sphacele_calycina#n	0
sphacele#n	0
sphacelotheca_reiliana#n	-0.34088
sphacelotheca#n	0
sphacelus#n	0
sphaeralcea_coccinea#n	0
sphaeralcea_fasciculata#n	0
sphaeralcea_remota#n	0
sphaeralcea#n	0
sphaeriaceae#n	0.28394
sphaeriales#n	0
sphaerobolaceae#n	0.12208
sphaerocarpaceae#n	0
sphaerocarpales#n	0
sphaerocarpos#n	0
sphaerocarpus#n	0
sphagnales#n	0
sphagnum_moss#n	0
sphagnum#n	0
sphalerite#n	0
sphecidae#n	-0.19821
sphecius_speciosis#n	0
sphecius#n	0
sphecoid_wasp#n	-0.07997
sphecoid#n	-0.07997
sphecoidea#n	0
sphecotheres#n	0
sphenion#n	0.12208
spheniscidae#n	-0.19821
sphenisciform_seabird#n	-0.07997
sphenisciformes#n	0
spheniscus_demersus#n	0
spheniscus#n	-0.07997
sphenodon_punctatum#n	0
sphenodon#n	0
sphenoid_bone#n	0
sphenoid_fontanel#n	0
sphenoid_fontanelle#n	0
sphenoid#n	0
sphenoidal_fontanel#n	0
sphenoidal_fontanelle#n	0
sphenopsida#n	0
sphere_of_influence#n	0
sphere#n	0
spheric#a	0.12208
spherical_aberration#n	-0.07997
spherical_angle#n	0
spherical_geometry#n	0
spherical_polygon#n	0
spherical_triangle#n	0.12208
spherical_trigonometry#n	0.15793
spherical#a	0.10670
spherically#r	0.17826
sphericalness#n	0
sphericity#n	0
spherocyte#n	-0.07997
spheroid_joint#n	0
spheroid#n	0.12208
spheroidal#a	0
spherometer#n	0
spherule#n	0
sphincter_ani#n	0
sphincter_muscle#n	0
sphincter#n	0
sphingid#n	0.12208
sphingidae#n	0
sphingine#a	-0.01819
sphinx_moth#n	0.12208
sphinx#n	0
sphygmomanometer#n	0
sphyraena_barracuda#n	0
sphyraena#n	0
sphyraenidae#n	0
sphyrapicus_varius_ruber#n	0
sphyrapicus_varius#n	0
sphyrapicus#n	0
sphyrna_tiburo#n	0
sphyrna_tudes#n	-0.28345
sphyrna_zygaena#n	-0.28345
sphyrna#n	-0.07997
sphyrnidae#n	0
spic-and-span#a	0.24983
spic#a	-0.35997
spic#n	-0.37291
spica#n	0
spicate#a	0
spiccato_bowing#n	0
spiccato#n	0
spice_bush#n	0
spice_cake#n	0
spice_cookie#n	0
spice_islands#n	0
spice_rack#n	-0.34088
spice_tree#n	0
spice_up#v	0
spice-scented#a	-0.19821
spice#n	0
spice#v	0
spiceberry#n	0
spicebush#n	0
spicemill#n	0
spicery#n	0
spicily#r	0.15793
spiciness#n	0.10670
spick-and-span#a	0.24983
spick#a	0.21734
spick#n	-0.19821
spicule#n	0
spiculum#n	0
spicy#a	0.36817
spider_angioma#n	0
spider_brake#n	0
spider_crab#n	0
spider_fern#n	0
spider_flower#n	0
spider_mite#n	0
spider_monkey#n	0
spider_nevus#n	0
spider_orchid#n	0
spider_plant#n	0
spider_web#n	-0.02960
spider-shaped#a	0
spider's_web#n	-0.02960
spider#n	0
spiderflower#n	0
spiderlike#a	0
spiderly#a	0
spiderwort_family#n	0
spiderwort#n	0
spidery#a	0
spiegel_iron#n	0
spiegel#n	0
spiegeleisen#n	0
spiel_off#v	0.12208
spiel#n	-0.19821
spiel#v	0.10670
spielberg#n	0
spielmeyer-vogt_disease#n	-0.38925
spiff_up#v	0.15793
spiff#n	-0.02386
spiffed_up#a	-0.19821
spiffing#a	0.44363
spiffy#a	0.33458
spigot#n	0
spik#n	-0.19821
spike_arrester#n	0
spike_heath#n	0
spike_heel#n	0
spike_lavender_oil#n	0
spike_lavender#n	0
spike_lee#n	0
spike_mike#n	0
spike_moss#n	0
spike_oil#n	0
spike_out#v	0
spike_rush#n	0
spike_suppressor#n	0
spike#n	-0.16153
spike#v	0
spiked_loosestrife#n	0
spiked#a	0
spikelet#n	0.12208
spikelike#a	-0.06110
spikemoss#n	0
spikenard#n	0
spiky#a	0.17826
spile#n	0
spill_out#v	0
spill_over#v	-0.28145
spill_the_beans#v	0
spill#n	-0.36262
spill#v	0
spillage#n	0
spillane#n	0
spiller#n	0
spillikin#n	0
spillikins#n	-0.07997
spillover#n	0
spillway#n	0
spilogale_putorius#n	0
spilogale#n	0
spin_around#v	0
spin_doctor#n	0
spin_drier#n	0
spin_dryer#n	0
spin_off#v	0
spin_out#v	0
spin_the_bottle#n	0
spin_the_plate#n	0
spin_the_platter#n	0
spin-dry#v	0
spin-off#n	0
spin#n	0
spin#v	0
spina_bifida#n	-0.38925
spinach_beet#n	-0.08847
spinach_blight#n	0.17826
spinach_mustard#n	0
spinach_plant#n	0
spinach#n	0
spinacia_oleracea#n	0
spinacia#n	0
spinal_accessory#n	0
spinal_anaesthesia#n	-0.28345
spinal_anaesthetic#n	-0.17327
spinal_anesthesia#n	-0.28345
spinal_anesthetic#n	-0.17327
spinal_canal#n	0
spinal_column#n	0
spinal_cord#n	0
spinal_curvature#n	-0.34088
spinal_fluid#n	0
spinal_fusion#n	0
spinal_nerve#n	0
spinal_puncture#n	0
spinal_tap#n	0
spinal_vein#n	0
spinal#a	0
spinal#n	-0.34886
spinally#r	0
spindle_horn#n	0
spindle_tree#n	0
spindle-legged#a	0.21734
spindle-shanked#a	0.21734
spindle-shaped#a	0
spindle-tree_family#n	0
spindle#n	0
spindleberry_tree#n	0
spindleberry#n	0
spindlelegs#n	0.10670
spindleshanks#n	0.10670
spindly#a	-0.07997
spindrift#n	0
spine-tipped#a	-0.38925
spine#n	0.08255
spinel_ruby#n	0
spinel#n	0
spineless#a	-0.52615
spinelessness#n	-0.18740
spinet#n	0
spininess#n	-0.13964
spinmeister#n	0
spinnability#n	0.17826
spinnable#a	0.28394
spinnaker#n	0
spinnbar#a	0.28394
spinnbarkeit#n	0
spinner#n	0
spinney#n	0
spinning_frame#n	0
spinning_jenny#n	0
spinning_machine#n	0
spinning_rod#n	0
spinning_top#n	0
spinning_wheel#n	0
spinning#n	0
spinocerebellar_disorder#n	-0.38925
spinose#a	0.15793
spinous#a	0.15956
spinoza#n	0
spinster#n	-0.18558
spinsterhood#n	0
spinus_pinus#n	0
